chrom	start	end	gene	bp_overlap_v4.2.1	percent_overlap_v4.2.1	bp_flanking_plus_segdups_overlap_hifiasm	percent_flanking_plus_segdups_overlap_hifiasm	flanking_breaks_in_dip_bed
chr2	232525993	232536667	CHRND	10397	0.974049091	50674	1	0
chr2	232539692	232548115	CHRNG	8314	0.987059243	48423	1	0
chr2	232697299	232860605	GIGYF2	157358	0.963577578	203306	1	0
chr2	232765802	232776565	KCNJ13	10489	0.974542414	50763	1	0
chr2	233032672	233035057	NEU2	2385	1	42385	1	0
chr2	233059967	233207903	INPP5D	109579	0.74071896	187936	1	0
chr2	233210051	233295674	ATG16L1	82517	0.9637247	125623	1	0
chr2	233307816	233347055	SAG	38505	0.981294121	79239	1	0
chr2	233354507	233472104	DGKD	113653	0.966461729	157597	1	0
chr2	233617645	233773310	UGT1A8	152443	0.979301706	195665	1	0
chr2	233636454	233773305	UGT1A10	134053	0.979554406	176851	1	0
chr2	233671898	233773300	UGT1A9	99200	0.978284452	145374	1	0
chr2	233681938	233773299	UGT1A7	89326	0.977725725	131361	1	0
chr2	233691607	233773300	UGT1A6	79807	0.976913567	121693	1	0
chr2	233712992	233773299	UGT1A5	58728	0.973817301	100307	1	0
chr2	233718736	233773300	UGT1A4	53134	0.973792244	94564	1	0
chr2	233729108	233773299	UGT1A3	43817	0.991536738	84191	1	0
chr2	233760270	233773300	UGT1A1	13030	1	67956	1	0
chr2	234050679	234077134	SPP2	26318	0.994821395	66455	1	0
chr2	236567787	236582354	ACKR3	14433	0.990801126	54567	1	0
chr2	237324003	237414207	COL6A3	88968	0.986297725	130204	1	0
chr2	237485428	237555322	MLPH	60299	0.862720691	109894	1	0
chr2	237566574	237567175	PRLH	601	1	40601	1	0
chr2	238244044	238290102	PER2	44551	0.967280386	86058	1	0
chr2	238848032	238910534	TWIST2	37731	0.603676682	102160	0.99666348	1
chr2	239048168	239401654	HDAC4	336004	0.95054401	393486	1	0
chr2	239892450	240025345	NDUFA10	122945	0.925128861	173771	1	0
chr2	240586734	240617705	CAPN10	29331	0.947047238	70971	1	0
chr2	240713761	240821036	KIF1A	101905	0.949941739	152070	1	0
chr2	240868824	240880502	AGXT	10813	0.925929097	51678	1	0
chr2	241106099	241150264	PASK	40806	0.9239443	84165	1	0
chr2	241188509	241225377	ANO7	32435	0.879760226	76868	1	0
chr2	241227264	241317061	HDLBP	87887	0.978729802	129797	1	0
chr2	241734602	241768816	D2HGDH	28611	0.836236628	74214	1	0
chr2	241776822	241804287	GAL3ST2	26176	0.953067541	67465	1	0
chr2	241849884	241858894	PDCD1	9010	1	49010	1	0
chr20	142590	145751	DEFB126	3161	1	43161	1	0
chr20	362835	397559	TRIB3	33541	0.965931344	74724	1	0
chr20	760080	776015	SLC52A3	15271	0.958330719	55935	1	0
chr20	958452	1002311	RSPO4	43315	0.987596616	83859	1	0
chr20	1226056	1296421	RAD21L1	65694	0.933617566	110365	1	0
chr20	1368978	1393172	FKBP1A	23772	0.982557659	64194	1	0
chr20	1894167	1940592	SIRPA	44193	0.951922456	86425	1	0
chr20	1978757	1994285	PDYN	15528	1	55528	1	0
chr20	2380901	2432753	TGM6	51301	0.989373602	91852	1	0
chr20	2652593	2658393	NOP56	5699	0.982586207	45800	1	0
chr20	2658395	2664219	IDH3B	5323	0.913976648	45824	1	0
chr20	3082556	3084724	AVP	2058	0.949261993	42168	1	0
chr20	3208868	3223870	ITPA	13998	0.93307559	55002	1	0
chr20	3227417	3239559	SLC4A11	11924	0.982045791	52142	1	0
chr20	3667965	3682246	ADAM33	14238	0.996989006	54281	1	0
chr20	3888839	3929882	PANK2	38942	0.948809785	81043	1	0
chr20	4686350	4701590	PRNP	14994	0.983858268	55240	1	0
chr20	4721909	4728460	PRND	6551	1	46551	1	0
chr20	4852356	5010293	SLC23A2	154782	0.98002368	197937	1	0
chr20	5302040	5314369	PROKR2	12329	1	52329	1	0
chr20	6074845	6123544	FERMT1	47775	0.981026304	88699	1	0
chr20	6767686	6780246	BMP2	12560	1	52560	1	0
chr20	8077251	8968360	PLCB1	875310	0.982270407	931109	1	0
chr20	9068763	9481242	PLCB4	406880	0.986425976	452479	1	0
chr20	10218830	10307418	SNAP25	87689	0.989851899	128588	1	0
chr20	10401009	10434222	MKKS	32695	0.984403697	73213	1	0
chr20	10637684	10673999	JAG1	35967	0.990417183	76315	1	0
chr20	13785007	13821580	NDUFAF5	36573	1	76573	1	0
chr20	13995369	16053197	MACROD2	2023098	0.983122982	2097828	1	0
chr20	17493905	17569220	BFSP1	73402	0.974600013	115315	1	0
chr20	17969018	17991122	MGME1	21420	0.969055375	62104	1	0
chr20	18507520	18561415	SEC23B	52169	0.967974766	93895	1	0
chr20	19757606	20002459	RIN2	238484	0.973988475	284853	1	0
chr20	20034368	20056046	CRNKL1	21572	0.99511025	61678	1	0
chr20	22581005	22585455	FOXA2	4343	0.975955056	44450	1	0
chr20	23045633	23049672	THBD	4039	1	44039	1	0
chr20	23626706	23638473	CST3	11339	0.963627093	51767	1	0
chr20	25070885	25082365	VSX1	11480	1	51480	1	0
chr20	25294742	25390835	ABHD12	92772	0.96543973	136093	1	0
chr20	31637912	31645006	COX4I2	6782	0.956019171	47094	1	0
chr20	31664452	31723989	BCL2L1	56482	0.948687371	99537	1	0
chr20	31819308	31834689	MYLK2	15233	0.990377739	55381	1	0
chr20	32358330	32439319	ASXL1	77530	0.957290496	120989	1	0
chr20	32762385	32809356	DNMT3B	46335	0.98645973	86971	1	0
chr20	33407957	33443763	SNTA1	34962	0.976428532	75806	1	0
chr20	33675477	33686385	E2F1	10908	1	50908	1	0
chr20	33811348	33854366	CHMP4B	42467	0.987191408	83380	1	0
chr20	33993646	34108308	RALY	112142	0.978022361	154662	1	0
chr20	34194569	34269344	ASIP	63519	0.849468405	111488	0.971361359	1
chr20	34280268	34311802	AHCY	31065	0.985127164	71534	1	0
chr20	34363241	34540748	ITCH	169422	0.9544525	217507	1	0
chr20	34928432	34956027	GSS	27383	0.992317449	67595	1	0
chr20	34990376	34990497	MIR499A	121	1	40121	1	0
chr20	35172072	35216240	PROCR	42215	0.955782467	84168	1	0
chr20	35433347	35454746	GDF5	20558	0.960699098	61399	1	0
chr20	36091504	36232799	EPB41L1	138721	0.981782795	181295	1	0
chr20	36890229	36951843	SAMHD1	58163	0.943990002	101614	1	0
chr20	36996349	37095997	RBL1	90890	0.912110629	139648	1	0
chr20	37251082	37261835	GHRH	10651	0.990514275	50753	1	0
chr20	37344685	37406050	SRC	58871	0.95935794	101365	1	0
chr20	37521206	37523690	NNAT	2262	0.910628019	42484	1	0
chr20	38127385	38166578	TGM2	38587	0.984538055	79193	1	0
chr20	40685848	40689236	MAFB	3388	1	43388	1	0
chr20	41028822	41124487	TOP1	94630	0.989180996	135665	1	0
chr20	41136960	41196801	PLCG1	58547	0.97837603	99841	1	0
chr20	41178448	41317672	ZHX3	132190	0.949477102	179224	1	0
chr20	41340920	41360582	LPIN3	19426	0.987997152	59662	1	0
chr20	41402083	41618384	CHD6	212731	0.983495222	256301	1	0
chr20	42072752	43189970	PTPRT	1084708	0.970900934	1157218	1	0
chr20	43489442	43550950	L3MBTL1	58822	0.956330884	101508	1	0
chr20	44106590	44187188	JPH2	75996	0.942901809	120598	1	0
chr20	44355700	44434596	HNF4A	75199	0.953140844	118896	1	0
chr20	44619522	44652233	ADA	32551	0.995108679	72711	1	0
chr20	44966479	45080021	STK4	111436	0.981451798	153542	1	0
chr20	45091214	45101127	KCNS1	9913	1	49913	1	0
chr20	45207033	45209768	SEMG1	1875	0.685557587	42735	1	0
chr20	45325288	45348424	SDC4	22847	0.987508645	63136	1	0
chr20	45890144	45898820	CTSA	8676	1	48676	1	0
chr20	45898621	45912155	PLTP	12053	0.890571893	53534	1	0
chr20	45948660	45972203	ZNF335	23273	0.988531623	63543	1	0
chr20	46008908	46016561	MMP9	7504	0.980530511	47653	1	0
chr20	46118278	46129863	CD40	11120	0.95986189	51585	1	0
chr20	46684365	46689444	TP53RK	5071	0.998424887	45079	1	0
chr20	46709649	46736347	SLC2A10	25442	0.952955278	66698	1	0
chr20	48921711	49036693	ARFGEF2	110382	0.959993738	154982	1	0
chr20	49293394	49484297	KCNB1	187637	0.982891835	230903	1	0
chr20	49503874	49568137	PTGIS	62570	0.973655136	104263	1	0
chr20	49632945	49713878	B4GALT5	78368	0.968307118	120933	1	0
chr20	50510321	50585241	PTPN1	74219	0.990643353	114920	1	0
chr20	50888916	50931437	ADNP	41468	0.975235766	82521	1	0
chr20	50934867	50958555	DPM1	23312	0.984126984	63688	1	0
chr20	51386957	51562831	NFATC2	170736	0.970785904	215874	1	0
chr20	51782331	51802521	SALL4	19484	0.965032194	60190	1	0
chr20	54153446	54173986	CYP24A1	19810	0.964459591	60540	1	0
chr20	56248732	56249815	MC3R	1083	1	41083	1	0
chr20	56369389	56392337	AURKA	22354	0.974115391	62948	1	0
chr20	57168753	57266641	BMP7	95579	0.976411818	137888	1	0
chr20	58389229	58451101	VAPB	57126	0.923293251	101872	1	0
chr20	58651253	58679526	STX16	27798	0.983199519	68273	1	0
chr20	58818919	58850903	GNAS-AS1	30655	0.958447974	71984	1	0
chr20	58839718	58911192	GNAS	70888	0.991801214	111474	1	0
chr20	59019429	59026654	TUBB1	7225	1	47225	1	0
chr20	59300443	59325992	EDN3	25498	0.998003836	65549	1	0
chr20	62143769	62182514	SS18L1	37789	0.975325848	78745	1	0
chr20	62231922	62296213	OSBPL2	59180	0.920502092	104291	1	0
chr20	62463497	62475995	GATA5	12102	0.96831493	52498	1	0
chr20	62816244	62841159	COL9A3	23313	0.935701385	64915	1	0
chr20	63343223	63378401	CHRNA4	29727	0.845045199	75178	1	0
chr20	63400210	63472677	KCNQ2	65591	0.905115432	112467	1	0
chr20	63488014	63499185	EEF1A2	8710	0.779697431	51171	1	0
chr20	63528001	63537376	PTK6	7942	0.847146667	49375	1	0
chr20	63657810	63696253	RTEL1	34787	0.904898161	77869	0.992682585	1
chr20	63895126	63936031	DNAJC5	39335	0.961618384	80905	1	0
chr20	63981132	64033100	PRPF6	47230	0.90882851	91968	1	0
chr20	64047582	64049639	SOX18	1893	0.920272241	42057	1	0
chr20	64080082	64100643	OPRL1	15516	0.754632557	60561	1	0
chr20	64102394	64242253	MYT1	106471	0.761273854	179859	1	0
chr21	14108813	14210891	LIPI	100780	0.987284234	146969	1	0
chr21	17788974	17819386	C21orf91	30195	0.992864659	70412	1	0
chr21	18269116	18485879	TMPRSS15	208781	0.963176372	256763	1	0
chr21	25880550	26171128	APP	281984	0.970424464	330578	1	0
chr21	26835755	26845409	ADAMTS1	9654	1	49654	1	0
chr21	28928144	28992956	LTN1	63239	0.975729803	104812	1	0
chr21	29536933	29940033	GRIK1	396576	0.98381543	443100	1	0
chr21	31659666	31668931	SOD1	9236	0.996869941	49265	1	0
chr21	32291813	32314784	MRAP	21572	0.939097122	62971	1	0
chr21	33025935	33029196	OLIG2	3261	1	43261	1	0
chr21	33229901	33265675	IFNAR2	34957	0.977162185	75774	1	0
chr21	33266367	33310187	IL10RB	42694	0.974303971	81590	0.973395371	1
chr21	33324429	33359864	IFNAR1	33474	0.944659235	73205	0.970438126	1
chr21	33402896	33479348	IFNGR2	73642	0.963244912	116452	1	0
chr21	34073578	34106260	SLC5A3	32043	0.980447953	72682	1	0
chr21	34364024	34371389	KCNE2	7124	0.967277665	151735	1	0
chr21	34446688	34512210	KCNE1	56442	0.861420592	157971	1	0
chr21	34513142	34615113	RCAN1	100956	0.99004619	260874	1	0
chr21	34787801	36004667	RUNX1	1192001	0.979566361	1256866	1	0
chr21	36069941	36073166	CBR1	3101	0.961550388	43225	1	0
chr21	36135079	36146562	CBR3	9522	0.829225812	51483	1	0
chr21	36460621	36576569	CLDN14	110933	0.956747852	154142	0.988419217	1
chr21	36699115	36749917	SIM2	49687	0.978052045	90802	1	0
chr21	36750888	36990236	HLCS	234686	0.980522085	279348	1	0
chr21	37365573	37526358	DYRK1A	157383	0.97884131	200785	1	0
chr21	37607373	38121345	KCNJ6	498356	0.969617022	553972	1	0
chr21	38121451	38156511	DSCR8	34958	0.997090702	75060	1	0
chr21	38380027	38661780	ERG	276229	0.980394175	321753	1	0
chr21	39184176	39321559	BRWD1	132808	0.966698937	177383	1	0
chr21	39556442	39673137	B3GALT5	114401	0.980341917	156695	1	0
chr21	40010999	40847158	DSCAM	785306	0.93918262	876159	1	0
chr21	41464305	41531116	TMPRSS2	63957	0.957282483	106811	1	0
chr21	41739369	41767089	RIPK4	27468	0.990909091	67720	1	0
chr21	42362282	42366535	TFF1	4047	0.951563602	44253	1	0
chr21	42371837	42396091	TMPRSS3	23514	0.969489569	64254	1	0
chr21	42843094	42879568	WDR4	33626	0.921916982	76474	1	0
chr21	42879644	42913304	NDUFV3	28709	0.852911468	73660	1	0
chr21	43053191	43076943	CBS	10580	0.445436174	154452	1	0
chr21	43092956	43107587	U2AF1	12397	0.847310505	151993	1	0
chr21	43169008	43172805	CRYAA	0	0	157155	1	0
chr21	43772511	43776318	CSTB	3697	0.971105858	43807	1	0
chr21	44012309	44106552	TRAPPC10	90635	0.96171599	261187	1	0
chr21	44246339	44262216	DNMT3L	13719	0.864080116	186411	1	0
chr21	44285838	44298648	AIRE	12708	0.992037471	52810	1	0
chr21	44497893	44711572	TSPEAR	193137	0.903865144	253679	1	0
chr21	44885953	44931989	ITGB2	43172	0.937787818	86036	1	0
chr21	45073853	45226560	ADARB1	146877	0.961822313	192707	1	0
chr21	45263928	45287898	POFUT2	22756	0.949353358	63970	1	0
chr21	45405165	45513720	COL18A1	77132	0.710533831	148555	1	0
chr21	45981769	46005050	COL6A1	10227	0.439285254	63281	1	0
chr21	46098112	46132848	COL6A2	30958	0.891236757	73817	0.987703383	0
chr21	46136262	46155579	FTCD	14826	0.767510483	51762	0.872633478	1
chr21	46188141	46228824	LSS	38072	0.935820859	80683	1	0
chr21	46324141	46445769	PCNT	115517	0.949756635	161628	1	0
chr21	46458891	46570015	DIP2A	107809	0.97016846	151124	1	0
chr22	17084954	17115694	IL17RA	28475	0.926317502	70740	1	0
chr22	17359949	17558149	CECR2	190031	0.958784057	238200	1	0
chr22	17592136	17628749	ATP6V1E1	33655	0.919209024	76613	1	0
chr22	18077920	18131138	PEX26	49424	0.928708332	93218	1	0
chr22	18110331	18146554	TUBA8	35721	0.986141402	89703	0.602850845	0
chr22	18906028	18914238	DGCR6	4876	0.593909866	61507	0.273761094	1
chr22	18912777	18936553	PRODH	17023	0.715974092	103999	0.389267347	1
chr22	18970514	18994628	DGCR5	22232	0.921954052	64969	1	0
chr22	19036282	19122454	DGCR2	84223	0.977382444	126172	1	0
chr22	19175581	19178739	SLC25A1	3158	1	43158	1	0
chr22	19179473	19291719	CLTCL1	108103	0.963089999	152246	1	0
chr22	19330698	19447450	HIRA	114836	0.983589146	156752	1	0
chr22	19723539	19724771	GP1BB	1232	1	41232	1	0
chr22	19756703	19783593	TBX1	26150	0.972480476	66890	1	0
chr22	19783223	19854939	GNB1L	71492	0.996876569	111716	1	0
chr22	19875517	19941820	TXNRD2	60666	0.914981223	106303	1	0
chr22	19941733	19969975	COMT	25890	0.916719779	68242	1	0
chr22	20080232	20111877	DGCR8	31142	0.984104914	71645	1	0
chr22	20241415	20283246	RTN4R	39398	0.941837393	102139	1	0
chr22	20424584	20437826	SCARF2	13140	0.992297236	53242	1	0
chr22	20774113	20787720	SERPIND1	13607	1	53607	1	0
chr22	20859007	20891214	SNAP29	31415	0.975409073	72207	1	0
chr22	20917407	20953747	CRKL	34236	0.942102367	76340	1	0
chr22	20982269	20999032	LZTR1	16451	0.98138758	56763	1	0
chr22	21759657	21867680	MAPK1	103910	0.961924775	148023	1	0
chr22	23179704	23318037	BCR	137082	0.990956605	197575	1	0
chr22	23573125	23580302	IGLL1	6703	0.933955692	49745	1	0
chr22	23786931	23838009	SMARCB1	46761	0.915482204	91078	1	0
chr22	23894383	23895227	MIF	844	1	40844	1	0
chr22	24011192	24178628	CABIN1	150087	0.89638429	192760	0.849705759	1
chr22	24270817	24417739	SPECC1L	140685	0.957548904	200885	1	0
chr22	24417879	24442357	ADORA2A	24297	0.992605605	64478	1	0
chr22	24494107	24528390	UPB1	32640	0.952075373	74283	1	0
chr22	25199858	25207359	CRYBB3	7501	1	67234	1	0
chr22	25212564	25231870	CRYBB2	18570	0.961877137	59306	1	0
chr22	26443423	26483837	HPS4	39282	0.971989904	80414	1	0
chr22	26599278	26618027	CRYBB1	18373	0.979945597	58749	1	0
chr22	26621963	26630669	CRYBA4	8169	0.938318401	48706	1	0
chr22	26646411	26676475	MIAT	29197	0.971161522	70064	1	0
chr22	27748277	27801756	MN1	52234	0.976719834	93129	0.996255844	1
chr22	28687743	28742422	CHEK2	51826	0.947822747	94679	1	0
chr22	28794555	28800597	XBP1	5797	0.959450513	46042	1	0
chr22	28883572	29057488	ZNRF3	167656	0.964005612	213916	1	0
chr22	29268009	29300525	EWSR1	31106	0.956636733	72516	1	0
chr22	29480218	29491390	NEFH	10964	0.981382026	51172	1	0
chr22	29554808	29581327	NIPSNAP1	24918	0.939628191	66519	1	0
chr22	29603556	29698598	NF2	91087	0.958386818	135042	1	0
chr22	30240453	30246759	LIF	6306	1	46306	1	0
chr22	30554635	30574665	GAL3ST1	19922	0.994608088	60030	1	0
chr22	30607003	30627271	TCN2	19001	0.937487665	60268	1	0
chr22	31325804	31346346	PATZ1	19833	0.965485347	60542	1	0
chr22	31753867	31908033	DEPDC5	144650	0.938274328	194166	1	0
chr22	32043261	32113029	SLC5A1	68104	0.976149524	118623	1	0
chr22	32474676	32498829	FBXO7	23812	0.985881671	64153	1	0
chr22	32801701	32863043	TIMP3	60021	0.978465	101342	1	0
chr22	35066136	35087387	ISX	21251	1	61251	1	0
chr22	35380361	35394207	HMOX1	12979	0.937382638	53846	1	0
chr22	35400134	35425431	MCM5	25075	0.991224256	65297	1	0
chr22	36140330	36166177	APOL3	25548	0.988431926	65847	1	0
chr22	36253071	36267530	APOL1	14197	0.981879798	54459	1	0
chr22	36281280	36387967	MYH9	103661	0.971636657	146687	1	0
chr22	36563921	36703558	CACNG2	135483	0.970251438	179637	1	0
chr22	36860988	36878017	NCF4	15576	0.914674966	57029	1	0
chr22	36913628	36940439	CSF2RB	26679	0.995076648	66811	1	0
chr22	37010859	37020183	TST	9222	0.989060489	49324	1	0
chr22	37019635	37029822	MPST	10187	1	50187	1	0
chr22	37065436	37109713	TMPRSS6	41299	0.932741604	84277	1	0
chr22	37225270	37244448	RAC2	17719	0.923923245	59178	1	0
chr22	37570248	37582616	LGALS2	11162	0.902490298	52368	1	0
chr22	37697048	37776556	TRIOBP	72249	0.908701011	119508	1	0
chr22	37970686	37987422	SOX10	16528	0.987571702	56736	1	0
chr22	38056311	38075701	PICK1	19288	0.994739556	59390	1	0
chr22	38111495	38214778	PLA2G6	99974	0.967961814	142469	0.994318935	1
chr22	38518948	38570204	DMC1	50487	0.984996878	91256	1	0
chr22	38656636	38673854	CBY1	16684	0.968985945	57218	1	0
chr22	38982347	38992804	APOBEC3B	9818	0.938892608	55047	1	0
chr22	39097224	39104067	APOBEC3H	6138	0.896975011	54833	1	0
chr22	39223359	39244982	PDGFB	21125	0.976968968	61623	1	0
chr22	39349925	39385575	SYNGR1	35130	0.985413745	75650	1	0
chr22	39457012	39492194	MGAT3	34055	0.967966574	75182	1	0
chr22	40346500	40390463	ADSL	42338	0.963037099	83963	1	0
chr22	40410281	40636719	MRTFA	213930	0.944761922	266438	1	0
chr22	40678750	40682814	MCHR1	4064	1	44064	1	0
chr22	40857077	40932815	XPNPEP3	73867	0.975296417	115738	1	0
chr22	41092592	41180077	EP300	84120	0.961536263	127485	1	0
chr22	41469117	41528989	ACO2	57962	0.96809861	99872	1	0
chr22	41621119	41664048	XRCC6	39095	0.910689744	82929	1	0
chr22	41833079	41907307	SREBF2	72639	0.978592984	63124	0.55261407	0
chr22	41922023	41926818	TNFRSF13C	4642	0.968091762	4052	0.088558627	1
chr22	42085526	42090884	NDUFA6	4101	0.765397536	45358	1	0
chr22	42126499	42130881	CYP2D6	4235	0.966453674	48742	1	0
chr22	42617840	42649392	CYB5R3	27826	0.881909229	71552	1	0
chr22	42692121	42721298	A4GALT	25414	0.87102855	69177	1	0
chr22	43039516	43089419	TTLL1	43251	0.866701401	89903	1	0
chr22	43151547	43163242	TSPO	10739	0.918255665	51695	1	0
chr22	43824509	43862513	SULT4A1	34339	0.903562783	78004	1	0
chr22	45284949	45295874	UPK3A	10491	0.9602746	50925	1	0
chr22	45502238	45601135	FBLN1	94964	0.960231352	138897	1	0
chr22	45671798	45845307	ATXN10	170906	0.984997896	213509	1	0
chr22	46150521	46243756	PPARA	90834	0.974247868	133235	1	0
chr22	46330875	46357340	TRMU	26413	0.998035141	66465	1	0
chr22	46360834	46537600	CELSR1	170386	0.963907086	216766	1	0
chr22	49773283	49827512	BRD1	52675	0.971343746	94229	1	0
chr22	49900229	49918438	ALG12	18209	1	58209	1	0
chr22	50059391	50085426	MLC1	23243	0.892759746	66035	1	0
chr22	50217689	50245023	TUBGCP6	23853	0.872649448	67334	1	0
chr22	50523568	50526461	SCO2	2893	1	42893	1	0
chr22	50525752	50530032	TYMP	4174	0.975233645	44280	1	0
chr22	50578959	50601455	CHKB	21728	0.965860597	62496	1	0
chr22	50622754	50628173	ARSA	5276	0.973611367	45419	1	0
chr22	50674415	50733298	SHANK3	49254	0.836472326	147885	0.959961831	1
chr3	196763	409417	CHL1	186861	0.878709077	252654	1	0
chr3	2098813	3057959	CNTN4	940326	0.980378378	999146	1	0
chr3	3144628	3179727	CRBN	34861	0.99321918	75099	1	0
chr3	3700814	4467273	SUMF1	746895	0.974474825	806459	1	0
chr3	4493345	4847840	ITPR1	347691	0.980806499	394495	1	0
chr3	6770001	7741533	GRM7	947423	0.975184554	1011532	1	0
chr3	8733802	8841808	CAV3	106219	0.983454623	148006	1	0
chr3	8980591	9363053	SRGAP3	375988	0.983072828	422462	1	0
chr3	9649433	9702393	MTMR14	52549	0.992239426	92960	1	0
chr3	9866711	9880254	CIDEC	13052	0.963745108	53543	1	0
chr3	9933816	9945406	CRELD1	11160	0.962899051	51590	1	0
chr3	10026414	10101930	FANCD2	70499	0.933563748	115619	1	0
chr3	10141778	10153667	VHL	10831	0.911010177	51889	1	0
chr3	10285666	10292947	GHRL	7177	0.985716248	47281	1	0
chr3	10324023	10708007	ATP2B2	377654	0.983514938	423984	1	0
chr3	10816201	10940714	SLC6A11	122964	0.987559532	164513	1	0
chr3	10992186	11039247	SLC6A1	46608	0.990374195	87061	1	0
chr3	11272309	11557665	ATG7	275507	0.965485218	325356	1	0
chr3	12004388	12192032	SYN2	184085	0.981033233	227644	1	0
chr3	12287368	12434356	PPARG	144888	0.985713119	186988	1	0
chr3	12484432	12539623	TSEN2	53577	0.970756102	95191	1	0
chr3	12583601	12664226	RAF1	75706	0.938989147	120625	1	0
chr3	13549125	13638422	FBLN2	86399	0.967546502	129297	1	0
chr3	13816258	13880071	WNT7A	61863	0.969441963	103813	1	0
chr3	14125015	14143680	TMEM43	18628	0.99801768	58665	1	0
chr3	14145147	14178621	XPC	33031	0.986765848	73474	1	0
chr3	14402576	14489349	SLC6A6	85488	0.985191246	126773	1	0
chr3	15450133	15521751	COLQ	70337	0.982113435	111618	1	0
chr3	15601341	15722311	BTD	119447	0.987410102	160970	1	0
chr3	16586792	16670306	DAZL	67759	0.811348995	151782	1	0
chr3	24117153	24495756	THRB	373306	0.986009091	418603	1	0
chr3	25718944	25790039	NGLY1	67917	0.955299247	111095	1	0
chr3	27372721	27484420	SLC4A7	108969	0.975559316	151699	1	0
chr3	27715949	27722711	EOMES	6610	0.977521443	46762	1	0
chr3	30606601	30694142	TGFBR2	85397	0.975508619	127541	1	0
chr3	31532638	31637616	STT3B	103543	0.986330469	144978	1	0
chr3	32105689	32168709	GPD1L	59348	0.941732783	103020	1	0
chr3	32951644	32956349	CCR4	4644	0.987035069	44705	1	0
chr3	32996609	33097202	GLB1	95384	0.948217073	140593	1	0
chr3	33114014	33147773	CRTAP	32964	0.976450724	73759	1	0
chr3	36993350	37050846	MLH1	55065	0.957718798	97496	1	0
chr3	37052626	37183689	LRRFIP2	127835	0.975370623	171063	1	0
chr3	37452115	37823507	ITGA9	366186	0.985982466	411392	1	0
chr3	38007496	38029762	PLCD1	22062	0.990838049	62266	1	0
chr3	38039205	38124025	DLEC1	80044	0.943692525	124820	1	0
chr3	38138478	38143022	MYD88	4544	1	44544	1	0
chr3	38453890	38493142	ACVR2B	38736	0.986854173	79252	1	0
chr3	38548057	38649687	SCN5A	99241	0.976493161	141630	1	0
chr3	38696802	38816286	SCN10A	116721	0.976875565	159484	1	0
chr3	38845767	39051941	SCN11A	202579	0.982563272	246174	1	0
chr3	39263495	39281735	CX3CR1	17861	0.979221491	58240	1	0
chr3	39383370	39397351	SLC25A38	13753	0.983692154	53981	1	0
chr3	39406716	39412542	RPSA	5620	0.964641263	45826	1	0
chr3	41194741	41260096	CTNNB1	64489	0.986749292	105355	1	0
chr3	41246599	41962130	ULK4	695262	0.971672786	755531	1	0
chr3	42013802	42225890	TRAK1	206819	0.975156539	252088	1	0
chr3	42685537	42692544	KLHL40	7007	1	47007	1	0
chr3	43079232	43106079	POMGNT2	26847	1	66847	1	0
chr3	43286512	43424764	SNRK	136617	0.98817377	178252	1	0
chr3	43354859	43691594	ANO10	330778	0.982309531	376735	1	0
chr3	43690108	43734371	ABHD5	43865	0.991008291	84263	1	0
chr3	45001548	45036071	CLEC3B	33376	0.966775773	74523	1	0
chr3	45388561	45554726	LARS2	161674	0.972972648	206165	1	0
chr3	45755449	45796536	SLC6A20	40781	0.992552389	81087	1	0
chr3	45823316	45916042	LZTFL1	77137	0.831881026	132726	1	0
chr3	45917899	45995824	FYCO1	74467	0.955623997	117925	1	0
chr3	46163604	46266706	CCR3	101770	0.987080755	143102	1	0
chr3	46353734	46360928	CCR2	7194	1	47194	1	0
chr3	46370854	46376206	CCR5	5352	1	45352	1	0
chr3	46574534	46582457	TDGF1	7712	0.973368673	47923	1	0
chr3	46668995	46693704	ALS2CL	24697	0.999514347	64709	1	0
chr3	46694528	46710886	TMIE	16256	0.993764519	56358	1	0
chr3	46835111	46882172	MYL3	46452	0.987059349	87061	1	0
chr3	46877721	46903799	PTH1R	25695	0.985313291	66078	1	0
chr3	46979666	47009704	NBEAL2	29732	0.989812904	70038	1	0
chr3	47016429	47163967	SETD2	141982	0.962341905	187538	1	0
chr3	48465811	48467645	TREX1	1834	1	41834	1	0
chr3	48564073	48595267	COL7A1	31004	0.993909085	71194	1	0
chr3	48625723	48635493	SLC26A6	9770	1	49770	1	0
chr3	48673844	48686364	NCKIPSD	12520	1	52520	1	0
chr3	48856926	48898904	SLC25A20	39722	0.946257563	81978	1	0
chr3	49020148	49020234	MIR425	86	1	40086	1	0
chr3	49020459	49023495	NDUFAF3	3036	1	43036	1	0
chr3	49024325	49029408	IMPDH2	5083	1	45083	1	0
chr3	49121114	49133118	LAMB2	11892	0.990669777	52004	1	0
chr3	49357176	49358358	GPX1	1182	1	41182	1	0
chr3	49359145	49412998	RHOA	46911	0.871093532	93853	1	0
chr3	49416778	49422685	AMT	5777	0.977992213	45907	1	0
chr3	49422333	49429326	NICN1	6780	0.96954097	46993	1	0
chr3	49468703	49535618	DAG1	60402	0.902667563	106915	1	0
chr3	49683947	49689501	MST1	5317	0.957328052	45554	1	0
chr3	49887002	49903873	MST1R	14356	0.850927627	56871	1	0
chr3	50191610	50197696	GNAT1	5984	0.983240223	46086	1	0
chr3	50226292	50259362	GNAI2	32318	0.977260357	73070	1	0
chr3	50299890	50312381	HYAL1	9550	0.764550476	52491	1	0
